,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,PER,PBR,PCR
1064,(주)두산,150,2013/12,463.5,47.43,5849.0,244.07,5.26,23.65,1.9,15.3
1065,(주)두산,150,2014/12,-12.71,-47.11,3129.0,252.37,4.93,17.085,1.6,12.91
1066,(주)두산,150,2015/12,-73.75,0.0,-20292.0,275.96,1.4,25.525,1.595,14.96
1067,(주)두산,150,2016/12,246.67,0.0,9972.0,262.81,5.59,16.525,1.2999999999999998,15.2
1068,(주)두산,150,2017/12,28.64,-79.36,1909.0,278.37,6.71,15.11,1.5150000000000001,15.2
1069,(주)두산,150,2018/12,3.05,-388.06,-5955.0,304.2,6.69,18.810000000000002,1.345,37.125
1070,(주)두산,150,2019/12,3.78,0.0,21900.0,327.74,6.81,3.4699999999999998,1.065,15.43
1071,(주)두산,150,2020/12,-78.21,0.0,-31092.0,290.65,1.62,5.699999999999999,0.39999999999999997,0.0
1072,(주)두산,150,2021/12,243.98,0.0,11890.0,206.1,7.16,5.0600000000000005,0.7000000000000001,0.0
1073,(주)두산,150,2022/12,19.04,0.0,-39132.0,155.54,6.63,11.675,0.665,0.0
1081,(주)두올,16740,2014/12,0.0,0.0,169.0,372.74,5.81,0.0,0.0,0.0
1082,(주)두올,16740,2015/12,41.63,66.52,283.0,159.74,7.11,0.0,0.0,0.0
1083,(주)두올,16740,2016/12,-29.48,-40.13,817.0,81.27,6.21,7.77,0.8699999999999999,12.16
1084,(주)두올,16740,2017/12,19.9,8.81,623.0,111.54,6.39,7.6,0.725,5.0
1085,(주)두올,16740,2018/12,39.13,4.97,435.0,111.41,6.35,19.51,1.26,7.43
1086,(주)두올,16740,2019/12,-9.91,-14.19,374.0,105.75,5.93,10.26,0.8,9.495
1087,(주)두올,16740,2020/12,-26.58,-56.42,163.0,121.21,4.35,18.495,0.665,6.62
1088,(주)두올,16740,2021/12,24.76,202.89,492.0,114.96,5.1,13.645,1.08,10.97
1089,(주)두올,16740,2022/12,-47.43,-54.44,224.0,133.22,2.35,7.73,0.655,5.18
1093,(주)드림텍,192650,2010/12,0.0,0.0,37450.0,161.29,4.63,0.0,0.0,0.0
1094,(주)드림텍,192650,2011/12,110.51,161.53,97944.0,130.71,7.11,0.0,0.0,0.0
1095,(주)드림텍,192650,2012/12,129.81,94.3,187245.0,102.21,11.59,0.0,0.0,0.0
1096,(주)드림텍,192650,2013/12,39.2,53.26,116451.0,89.76,9.61,0.0,0.0,0.0
1097,(주)드림텍,192650,2014/12,-61.39,-72.02,3259.0,72.7,5.81,0.0,0.0,0.0
1098,(주)드림텍,192650,2015/12,0.0,0.0,-2887.0,183.88,-3.62,0.0,0.0,0.0
1099,(주)드림텍,192650,2016/12,0.0,0.0,-57.0,211.59,0.76,0.0,0.0,0.0
1100,(주)드림텍,192650,2017/12,859.23,0.0,5012.0,156.08,5.97,0.0,0.0,0.0
1101,(주)드림텍,192650,2018/12,4.44,47.26,1475.0,99.58,7.05,0.0,0.0,0.0
1102,(주)드림텍,192650,2019/12,-28.13,-35.02,422.0,70.55,5.44,82.09,4.955,86.11
1103,(주)드림텍,192650,2020/12,-35.34,-10.9,346.0,99.92,1.88,153.935,3.96,0.0
1104,(주)드림텍,192650,2021/12,387.97,225.72,1071.0,88.54,7.8,42.885000000000005,3.875,16.81
1105,(주)드림텍,192650,2022/12,0.58,-7.2,965.0,64.53,7.06,13.215,2.975,16.21
1106,(주)디비아이엔씨,12030,2007/12,0.0,0.0,1405.0,80.48,5.81,16.314999999999998,0.655,8.79
1107,(주)디비아이엔씨,12030,2008/12,-8.92,201.74,4241.0,146.43,4.67,4.42,0.595,0.0
1108,(주)디비아이엔씨,12030,2009/12,22.41,-92.19,331.0,147.97,5.3,45.620000000000005,0.34500000000000003,6.039999999999999
1109,(주)디비아이엔씨,12030,2010/12,0.0,0.0,908.0,129.61,-1.38,0.0,0.735,0.0
1110,(주)디비아이엔씨,12030,2011/12,0.0,13.66,593.0,167.7,2.93,0.0,0.65,0.0
1111,(주)디비아이엔씨,12030,2012/12,46.0,-38.47,206.0,134.28,4.01,127.475,0.54,0.0
1112,(주)디비아이엔씨,12030,2013/12,-14.56,0.0,-3710.0,159.2,3.55,0.0,0.38,9.555
1113,(주)디비아이엔씨,12030,2014/12,0.0,0.0,-7240.0,231.84,-5.09,0.0,0.625,2.925
1114,(주)디비아이엔씨,12030,2015/12,0.0,0.0,767.0,66.56,4.79,6.9,0.53,0.0
1115,(주)디비아이엔씨,12030,2016/12,11.7,-257.07,-120.0,41.85,5.32,0.0,5.565,59.03
1116,(주)디비아이엔씨,12030,2017/12,-62.57,0.0,-4.0,38.73,2.05,0.0,1.01,17.495
1117,(주)디비아이엔씨,12030,2018/12,-61.35,0.0,-21.0,109.65,0.67,30.265,1.31,20.545
1118,(주)디비아이엔씨,12030,2019/12,1072.6,0.0,23.0,72.12,7.75,12.469999999999999,0.77,5.895
1119,(주)디비아이엔씨,12030,2020/12,45.32,42.38,33.0,50.62,9.86,24.675,0.41500000000000004,8.3
1120,(주)디비아이엔씨,12030,2021/12,-12.66,246.11,114.0,37.51,7.18,12.100000000000001,0.505,12.504999999999999
1121,(주)디비아이엔씨,12030,2022/12,0.58,-73.68,30.0,45.38,5.88,17.315,0.615,7.385
1122,(주)디아이,3160,2007/12,0.0,0.0,303.0,59.24,11.04,9.37,0.885,4.26
1123,(주)디아이,3160,2008/12,0.0,0.0,-122.0,56.58,-4.43,0.0,0.37,0.0
1124,(주)디아이,3160,2009/12,0.0,0.0,262.0,47.62,-7.93,5.51,0.375,0.0
1125,(주)디아이,3160,2010/12,0.0,-11.37,244.0,60.09,6.89,29.83,0.5449999999999999,0.0
1126,(주)디아이,3160,2011/12,0.0,0.0,-455.0,73.08,-6.67,0.0,0.54,0.0
1127,(주)디아이,3160,2012/12,0.0,0.0,59.0,74.94,1.19,0.0,2.21,0.0
1128,(주)디아이,3160,2013/12,525.89,47.7,86.0,61.87,6.57,65.37,2.785,22.88
1129,(주)디아이,3160,2014/12,25.34,22.32,105.0,53.26,6.57,65.98,3.1550000000000002,27.855000000000004
1130,(주)디아이,3160,2015/12,-82.41,-52.93,49.0,48.64,1.47,575.68,2.705,0.0
1131,(주)디아이,3160,2016/12,254.0,-74.21,13.0,56.78,5.0,0.0,1.69,411.69000000000005
1132,(주)디아이,3160,2017/12,110.06,4638.6,603.0,52.88,7.57,13.675,1.73,0.0
1133,(주)디아이,3160,2018/12,86.92,-40.47,359.0,47.92,10.98,82.67,1.415,0.0
1134,(주)디아이,3160,2019/12,0.0,-94.57,19.0,53.0,-5.97,29.25,1.105,0.0
1135,(주)디아이,3160,2020/12,0.0,878.13,204.0,67.7,3.4,20.955,1.03,75.515
1136,(주)디아이,3160,2021/12,198.38,181.05,593.0,63.2,7.27,17.17,2.125,0.0
1137,(주)디아이,3160,2022/12,-32.31,-4.97,564.0,68.07,4.83,20.94,1.84,30.46
1138,(주)디아이씨,92200,2007/12,0.0,0.0,6270.0,81.59,4.7,10.07,1.1,7.16
1139,(주)디아이씨,92200,2008/12,-54.41,-60.52,189.0,108.32,2.23,122.525,4.57,39.49
1140,(주)디아이씨,92200,2009/12,0.0,0.0,-374.0,172.07,-1.62,0.0,0.65,0.0
1141,(주)디아이씨,92200,2010/12,0.0,0.0,519.0,154.25,6.01,6.9,0.83,20.27
1142,(주)디아이씨,92200,2011/12,-18.57,-61.8,197.0,218.79,4.03,18.66,1.325,0.0
1143,(주)디아이씨,92200,2012/12,-23.84,-90.94,18.0,235.24,3.15,22.575,0.8899999999999999,0.0
1144,(주)디아이씨,92200,2013/12,7.27,442.65,97.0,226.31,3.39,30.405,0.71,1.905
1145,(주)디아이씨,92200,2014/12,-17.46,-94.17,6.0,234.19,2.81,0.0,0.875,0.0
1146,(주)디아이씨,92200,2015/12,120.53,8365.41,484.0,233.69,5.99,14.235000000000001,1.125,9.700000000000001
1147,(주)디아이씨,92200,2016/12,12.01,-30.78,336.0,260.86,6.25,320.815,1.305,37.665
1148,(주)디아이씨,92200,2017/12,-7.63,-81.05,62.0,314.49,5.08,0.0,1.46,5.555
1149,(주)디아이씨,92200,2018/12,-29.85,-665.08,-348.0,334.34,3.84,62.74,1.185,5.375
1150,(주)디아이씨,92200,2019/12,-241.83,0.0,-1780.0,318.95,-5.95,0.0,1.275,5.87
1151,(주)디아이씨,92200,2020/12,0.0,0.0,-3167.0,755.88,-14.38,0.0,14.329999999999998,1.135
1152,(주)디아이씨,92200,2021/12,0.0,0.0,753.0,374.54,4.63,7.880000000000001,4.135,5.88
1153,(주)디아이씨,92200,2022/12,14.63,-89.5,79.0,351.57,4.5,12.285,2.59,2.725
1154,(주)디알비동일,4840,2007/12,0.0,0.0,-69.0,144.2,0.42,0.0,0.735,0.0
1155,(주)디알비동일,4840,2008/12,-85.68,0.0,-309.0,185.42,0.05,0.0,0.555,44.345
1156,(주)디알비동일,4840,2009/12,11876.91,0.0,348.0,131.61,4.25,15.864999999999998,0.61,6.405
1157,(주)디알비동일,4840,2010/12,100.46,199.8,0.0,137.29,7.19,13.530000000000001,0.85,13.125
1158,(주)디알비동일,4840,2011/12,31.09,44.26,0.0,129.99,7.26,7.95,0.845,7.21
1159,(주)디알비동일,4840,2012/12,-23.97,5.97,1555.0,149.14,8.31,8.05,1.32,7.685
1160,(주)디알비동일,4840,2013/12,21.45,-0.78,2366.0,95.91,8.05,4.73,0.575,7.395
1161,(주)디알비동일,4840,2014/12,104.22,31.7,2321.0,84.65,11.83,22.805,1.21,13.120000000000001
1162,(주)디알비동일,4840,2015/12,6.5,5.51,2377.0,65.94,10.85,26.435000000000002,1.3900000000000001,11.465
1163,(주)디알비동일,4840,2016/12,-8.51,-4.53,2205.0,62.92,12.24,26.38,1.27,25.020000000000003
1164,(주)디알비동일,4840,2017/12,-49.74,-54.36,980.0,54.99,6.2,19.7,0.925,14.774999999999999
1165,(주)디알비동일,4840,2018/12,-20.24,-67.16,314.0,60.04,4.96,20.845,0.685,10.989999999999998
1166,(주)디알비동일,4840,2019/12,-2.11,50.47,461.0,61.48,4.84,34.82,0.56,9.200000000000001
1167,(주)디알비동일,4840,2020/12,-20.49,-73.77,121.0,67.47,4.24,80.91000000000001,0.605,8.5
1168,(주)디알비동일,4840,2021/12,-97.26,0.0,-210.0,74.94,0.1,0.0,0.66,0.0
1169,(주)디알비동일,4840,2022/12,1996.8,0.0,80.0,97.02,1.83,0.0,0.525,0.0
1170,(주)디엔오토모티브,7340,2007/12,0.0,0.0,1161.0,15.4,5.72,7.529999999999999,0.5900000000000001,9.8
1171,(주)디엔오토모티브,7340,2008/12,143.83,71.71,2015.0,29.06,12.01,4.4,0.51,15.795
1172,(주)디엔오토모티브,7340,2009/12,-32.24,-6.25,1891.0,47.28,8.51,4.4399999999999995,0.44999999999999996,2.285
1173,(주)디엔오토모티브,7340,2010/12,36.26,45.02,2742.0,64.39,9.62,6.405,0.485,0.0
1174,(주)디엔오토모티브,7340,2011/12,15.16,-5.66,2587.0,46.37,9.41,8.084999999999999,0.535,22.17
1175,(주)디엔오토모티브,7340,2012/12,-22.05,8.42,2808.0,30.58,6.52,9.02,0.6699999999999999,6.109999999999999
1176,(주)디엔오토모티브,7340,2013/12,26.06,-16.44,2347.0,33.48,7.81,13.585,0.835,11.445
1177,(주)디엔오토모티브,7340,2014/12,-12.99,-6.38,2194.0,49.41,6.27,20.465,0.905,10.91
1178,(주)디엔오토모티브,7340,2015/12,87.58,60.05,3510.0,46.74,9.33,19.48,0.96,7.67
1179,(주)디엔오토모티브,7340,2016/12,8.49,10.0,3861.0,41.12,9.61,25.78,1.03,12.45
1180,(주)디엔오토모티브,7340,2017/12,-35.46,-38.3,2637.0,51.84,6.77,49.36,2.825,86.605
1181,(주)디엔오토모티브,7340,2018/12,20.55,12.99,6391.0,54.52,7.89,5.115,1.07,5.025
1182,(주)디엔오토모티브,7340,2019/12,11.91,17.96,7539.0,45.62,8.63,25.2,1.0,22.79
1183,(주)디엔오토모티브,7340,2020/12,-11.0,-30.2,5317.0,46.91,8.67,12.82,0.78,8.01
1184,(주)디엔오토모티브,7340,2021/12,25.54,75.99,9379.0,107.99,9.63,1.6500000000000001,0.815,2.4
1185,(주)디엔오토모티브,7340,2022/12,370.22,123.76,20987.0,305.79,13.35,17.905,1.0550000000000002,11.82
1186,(주)락앤락,115390,2007/12,0.0,0.0,5843.0,58.94,16.64,0.0,0.0,0.0
1187,(주)락앤락,115390,2008/12,37.79,22.47,6363.0,69.62,15.87,0.0,0.0,0.0
1188,(주)락앤락,115390,2009/12,99.98,140.03,1192.0,47.39,23.18,0.0,0.0,0.0
1189,(주)락앤락,115390,2010/12,22.72,38.44,1338.0,14.56,20.61,22.32,3.975,245.10000000000002
1190,(주)락앤락,115390,2011/12,-8.12,-23.34,1007.0,28.2,15.37,151.445,4.29,68.565
1191,(주)락앤락,115390,2012/12,-1.44,18.35,1100.0,29.56,14.18,228.855,3.1799999999999997,78.22999999999999
1192,(주)락앤락,115390,2013/12,-1.67,-24.73,830.0,29.53,14.13,163.44,2.5700000000000003,70.85
1193,(주)락앤락,115390,2014/12,-61.47,-66.7,277.0,26.23,6.48,44.39,1.8399999999999999,12.175
1194,(주)락앤락,115390,2015/12,29.32,-16.57,231.0,18.21,8.68,44.52,1.4300000000000002,18.07
1195,(주)락앤락,115390,2016/12,70.49,275.05,867.0,11.74,14.17,12.524999999999999,1.365,9.64
1196,(주)락앤락,115390,2017/12,-14.4,-25.7,644.0,13.42,12.35,30.0,2.08,26.11
1197,(주)락앤락,115390,2018/12,-29.15,-12.89,561.0,11.93,8.41,0.0,2.095,56.2
1198,(주)락앤락,115390,2019/12,-33.43,-46.14,302.0,16.95,5.0,55.629999999999995,1.5499999999999998,1384.56
1199,(주)락앤락,115390,2020/12,18.97,-28.38,219.0,17.71,5.76,0.0,1.105,13.495000000000001
1200,(주)락앤락,115390,2021/12,12.41,37.82,311.0,19.57,5.99,127.775,1.365,63.225
1201,(주)락앤락,115390,2022/12,-92.91,0.0,-307.0,17.68,0.44,8.86,0.96,5.795
1202,(주)마니커,27740,2007/12,0.0,0.0,6.0,172.52,-4.59,199.695,0.9349999999999999,0.0
1203,(주)마니커,27740,2008/12,0.0,0.0,20.0,124.05,-0.16,35.055,0.44,0.0
1204,(주)마니커,27740,2009/12,0.0,587.48,146.0,148.81,3.23,5.81,0.46499999999999997,1.975
1205,(주)마니커,27740,2010/12,14.79,0.84,0.0,159.25,3.89,10.105,0.64,5.97
1206,(주)마니커,27740,2011/12,-63.53,0.0,0.0,218.64,1.32,0.0,0.69,3.01
1207,(주)마니커,27740,2012/12,0.0,0.0,0.0,259.88,-3.76,0.0,0.66,0.0
1208,(주)마니커,27740,2013/12,0.0,0.0,-23.0,257.74,-0.05,48.2,0.63,5.16
1209,(주)마니커,27740,2014/12,0.0,0.0,-258.0,174.07,-2.65,0.0,0.715,0.0
1210,(주)마니커,27740,2015/12,0.0,0.0,-189.0,177.4,-3.54,0.0,1.135,9.385
1211,(주)마니커,27740,2016/12,0.0,0.0,9.0,117.92,-1.52,51.485,1.06,27.18
1212,(주)마니커,27740,2017/12,0.0,-1438.91,-95.0,160.21,2.73,0.0,1.0,7.455
